Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
0.731702,test2,Cancel,7,,,-180,,,
0.732044,test2,Insert,8,1,A,180,127000,F,
0.732044,test2,Cancel,8,,,-180,,,
0.776945,,Cancel,227765107,,,-1000,,,
0.776974,,Insert,227765871,0,A,1000,126800,G,
0.77698,,Cancel,227762259,,,-8000,,,
0.77717,,Insert,227765879,0,B,8000,126500,G,
0.777631,,Insert,227765903,0,A,980,127200,G,
0.777755,,Cancel,227762331,,,-2000,,,
0.777755,,Insert,227765919,0,A,2000,161200,G,
0.778095,,Cancel,227765919,,,-2000,,,
0.778095,,Insert,227765935,0,A,2000,161100,G,
0.778142,,Cancel,227765935,,,-2000,,,
0.778142,,Insert,227765939,0,A,2000,161200,G,
0.780488,,Insert,227765971,0,A,1000,126600,G,
0.780512,,Cancel,227765903,,,-980,,,
0.780512,,Cancel,227765871,,,-1000,,,
0.780565,,Cancel,227765939,,,-2000,,,
0.780565,,Insert,227765983,0,A,2000,161100,G,
0.78091,,Cancel,227765971,,,-1000,,,
0.780983,,Cancel,227765983,,,-2000,,,
0.780983,,Insert,227765991,0,A,2000,161200,G,
0.78103,,Cancel,227765991,,,-2000,,,
0.78103,,Insert,227765995,0,A,2000,161100,G,
0.781069,,Insert,227765999,0,A,980,127200,G,
0.781072,,Cancel,227765879,,,-8000,,,
0.781173,,Cancel,227765999,,,-980,,,
0.781186,,Cancel,227765995,,,-2000,,,
0.781186,,Insert,227766007,0,A,2000,161200,G,
0.781374,,Cancel,227766007,,,-2000,,,
0.781374,,Insert,227766023,0,A,2000,161100,G,
0.791007,,Insert,227766119,0,A,2000,127700,G,
0.791007,,Insert,227766123,0,B,8000,126500,G,
0.791037,,Insert,227766131,0,A,1000,126800,G,
0.791065,,Insert,227766135,0,B,980,126500,G,
0.791133,,Cancel,227762427,,,-3000,,,
0.791138,,Cancel,227764815,,,-1000,,,
0.791146,,Insert,227766151,0,B,1000,125000,G,
0.791167,,Insert,227766163,0,B,1000,126500,G,
0.791171,,Cancel,227762131,,,-1000,,,
0.791216,,Cancel,227766135,,,-980,,,
0.791222,,Insert,227766179,0,A,980,127200,G,
0.791363,,Cancel,227766023,,,-2000,,,
0.791363,,Insert,227766223,0,A,2000,161200,G,
0.791418,,Cancel,227765223,,,-1000,,,
0.79203,,Cancel,227766151,,,-1000,,,
0.792289,,Insert,227766275,0,A,1000,126600,G,
0.792296,,Cancel,227766179,,,-980,,,
0.792313,,Cancel,227766131,,,-1000,,,
0.792314,,Cancel,227766163,,,-1000,,,
0.792322,,Insert,227766283,0,A,3000,126800,G,
0.792349,,Cancel,227766223,,,-2000,,,
0.792349,,Insert,227766287,0,A,2000,161100,G,
0.793729,,Cancel,227766275,,,-1000,,,
0.794526,,Insert,227766307,0,B,1000,126500,G,
0.794978,,Insert,227766311,0,A,980,127200,G,
0.794984,,Insert,227766315,0,B,1000,126500,G,
0.795176,,Cancel,227766287,,,-2000,,,
0.795176,,Insert,227766319,0,A,2000,161200,G,
0.802317,,Cancel,7001702,,,-10000,,,
0.802317,,Cancel,7001703,,,-10000,,,
0.802317,,Insert,7001704,1,A,10000,127200,G,
0.802317,,Insert,7001705,1,B,10000,126000,G,
0.809334,,Insert,227766523,0,A,3000,126800,G,
0.819423,,Insert,227766695,0,B,1000,126200,G,
0.820176,,Insert,227766715,0,A,1000,126700,G,
0.82022,,Insert,227766723,0,A,1000,128100,G,
0.839486,,Cancel,227766695,,,-1000,,,
0.839511,,Cancel,227766123,,,-8000,,,
0.839636,,Insert,227766935,0,A,8000,126700,G,
0.83965,,Cancel,227766315,,,-1000,,,
0.839699,,Cancel,227766311,,,-980,,,
0.839808,,Cancel,227766319,,,-2000,,,
0.839808,,Insert,227766955,0,A,2000,161100,G,
0.839851,,Insert,227766959,0,A,1000,126600,G,
0.839876,,Cancel,227766523,,,-3000,,,
0.842698,,Cancel,227766959,,,-1000,,,
0.842727,,Insert,227766999,0,A,1000,126800,G,
0.843428,,Cancel,227766307,,,-1000,,,
0.847359,,Insert,227767103,0,A,2000,126700,G,
0.85071,,Cancel,227766935,,,-8000,,,
0.850718,,Insert,227767127,0,B,8000,126500,G,
0.850831,,Cancel,227766715,,,-1000,,,
0.850965,,Insert,227767159,0,B,1000,126500,G,
0.851057,,Insert,227767171,0,B,1000,126200,G,
0.851174,,Insert,227767175,0,A,980,127200,G,
0.851294,,Cancel,227766955,,,-2000,,,
0.851294,,Insert,227767179,0,A,2000,161200,G,
0.851376,,Cancel,227767171,,,-1000,,,
0.856525,,Insert,227767267,0,A,1000,126700,G,
0.85657,,Insert,227767275,0,B,1000,125000,G,
0.865755,,Cancel,227767267,,,-1000,,,
0.865786,,Insert,227767435,0,A,2000,126800,G,
0.865926,,Cancel,227767159,,,-1000,,,
0.865977,,Insert,227767459,0,A,1000,126700,G,
0.866124,,Cancel,227767175,,,-980,,,
0.866129,,Cancel,227767127,,,-8000,,,
0.866324,,Cancel,227767179,,,-2000,,,
0.866324,,Insert,227767463,0,A,2000,161100,G,
0.866346,,Cancel,227767275,,,-1000,,,
0.868948,,Insert,227767507,0,B,8000,126500,G,
0.869184,,Insert,227767511,0,A,980,127200,G,
0.869241,,Insert,227767519,0,B,1000,126500,G,
0.869244,,Cancel,227767459,,,-1000,,,
0.869382,,Cancel,227767463,,,-2000,,,
0.869382,,Insert,227767523,0,A,2000,161200,G,
0.869424,,Insert,227767527,0,B,1000,126200,G,
0.869745,,Cancel,227767527,,,-1000,,,
0.87233,,Insert,227767551,0,B,1000,120500,G,
0.874543,,Cancel,227767511,,,-980,,,
0.87474,,Cancel,227767523,,,-2000,,,
0.87474,,Insert,227767583,0,A,2000,161100,G,
0.874992,,Insert,227767591,0,A,980,127200,G,
0.875186,,Cancel,227767583,,,-2000,,,
0.875186,,Insert,227767599,0,A,2000,161200,G,
0.886577,,Insert,227768231,0,B,1000,125000,G,
0.905299,,Insert,227768403,0,A,1000,126700,G,
0.905338,,Insert,227768407,0,A,1000,126700,G,
0.911408,,Cancel,227768407,,,-1000,,,
0.911661,,Cancel,227767591,,,-980,,,
0.911779,,Insert,227768459,0,A,1000,126600,G,
0.911782,,Cancel,227767599,,,-2000,,,
0.911782,,Insert,227768463,0,A,2000,161100,G,
0.911805,,Cancel,227767435,,,-2000,,,
0.911807,,Cancel,227766999,,,-1000,,,
0.911808,,Cancel,227767519,,,-1000,,,
0.912584,,Insert,227768491,0,A,1030,126600,G,
0.912612,,Cancel,227767507,,,-8000,,,
0.922958,,Cancel,227766283,,,-3000,,,
0.922979,,Insert,227768591,0,B,8000,126500,G,
0.922989,,Insert,227768603,0,B,8000,125500,G,
0.922989,,Cancel,227766723,,,-1000,,,
0.923071,,Cancel,227761159,,,-8000,,,
0.923071,,Insert,227768623,0,B,980,126500,G,
0.923091,,Cancel,227768459,,,-1000,,,
0.923176,,Cancel,227768623,,,-980,,,
0.923215,,Cancel,227768603,,,-8000,,,
0.923255,,Insert,227768635,0,B,1000,126200,G,
0.923264,,Insert,227768639,0,B,980,126500,G,
0.923289,,Insert,227768647,0,B,1000,126500,G,
0.923289,,Cancel,227768639,,,-980,,,
0.923322,,Insert,227768663,0,B,1000,126500,G,
0.923547,,Cancel,227768635,,,-1000,,,
0.923589,,Insert,227768771,0,B,1000,126200,G,
0.923881,,Cancel,227768771,,,-1000,,,
0.924355,,Cancel,227768647,,,-1000,,,
0.924712,,Insert,227768875,0,B,1000,126500,G,
0.929214,,Insert,227769031,0,B,1000,126200,G,
0.929515,,Cancel,227769031,,,-1000,,,
0.943001,,Cancel,227768875,,,-1000,,,
0.943046,,Insert,227769115,0,A,1000,128100,G,
0.943083,,Cancel,227768591,,,-8000,,,
0.943217,,Cancel,227768663,,,-1000,,,
0.943592,,Cancel,227768231,,,-1000,,,
0.944581,,Insert,227769167,0,A,8000,126800,G,
0.945642,,Insert,227769183,0,A,8000,126700,G,
0.991792,test2,Insert,9,1,B,180,126600,F,
0.991792,test2,Cancel,9,,,-180,,,
0.991931,,Insert,227769615,0,A,2000,127800,G,
0.991955,test2,Insert,10,1,A,180,127200,F,
0.991955,test2,Cancel,10,,,-180,,,
1.000414,,Insert,227769691,0,B,1000,124900,G,
1.005784,,Cancel,227769183,,,-8000,,,
1.005792,,Insert,227769799,0,B,8000,126500,G,
1.006132,,Insert,227769835,0,B,1000,126500,G,
1.006334,,Cancel,227769691,,,-1000,,,
1.025086,,Cancel,227769835,,,-1000,,,
1.033539,,Cancel,227769799,,,-8000,,,
1.033547,,Insert,227770727,0,A,8000,126700,G,
1.037096,,Cancel,227762975,,,-1000,,,
1.037125,,Cancel,227762671,,,-590,,,
1.037226,,Insert,227770951,0,B,1000,126400,G,
1.037375,,Insert,227771007,0,B,980,125800,G,
1.03742,,Insert,227771023,0,A,1000,126600,G,
1.037423,,Cancel,227761843,,,-2000,,,
1.037423,,Insert,227771027,0,B,2000,92600,G,
1.037443,,Insert,227771031,0,B,1000,126400,G,
1.037643,,Cancel,227757975,,,-1000,,,
1.040746,,Cancel,227771023,,,-1000,,,
1.044356,,Insert,227771091,0,B,1000,126500,G,
1.044356,,Insert,227771095,0,B,590,126400,G,
1.044362,,Insert,227771099,0,B,1000,126500,G,
1.044396,,Cancel,227770727,,,-8000,,,
1.044432,,Cancel,227771027,,,-2000,,,
1.044432,,Insert,227771131,0,B,2000,92700,G,
1.044547,,Cancel,227771007,,,-980,,,
1.044707,,Insert,227771135,0,B,1000,126100,G,
1.052944,,Insert,227771171,0,B,8000,126500,G,
1.080276,,Cancel,227770951,,,-1000,,,
1.080527,,Insert,227771575,0,B,1000,126500,G,
1.080545,,Insert,227771579,0,B,1000,126200,G,
1.080553,,Cancel,227769115,,,-1000,,,
1.080834,,Cancel,227771579,,,-1000,,,
1.089978,,Cancel,7001704,,,-10000,,,
1.089978,,Cancel,7001705,,,-10000,,,
1.089978,,Insert,7001706,1,A,10000,127200,G,
1.089978,,Insert,7001707,1,B,10000,126000,G,
1.104767,,Cancel,227771575,,,-1000,,,
1.105194,,Cancel,227768403,,,-1000,,,
1.105341,,Cancel,227768491,,,-1030,,,
1.105369,,Insert,227771839,0,A,3000,126800,G,
1.11296,,Cancel,227771171,,,-8000,,,
1.143719,,Insert,227772399,0,A,980,127200,G,
1.143859,,Insert,227772403,0,A,1000,126700,G,
1.145298,,Insert,227772415,0,A,1000,126700,G,
1.145342,,Cancel,227772399,,,-980,,,
1.16916,,Insert,227772911,0,B,8000,126500,G,
1.169205,,Insert,227772919,0,B,1000,125000,G,
1.169368,,Insert,227772931,0,B,980,126500,G,
1.169394,,Cancel,227772415,,,-1000,,,
1.1694,,Cancel,227772403,,,-1000,,,
1.169413,,Cancel,227761803,,,-980,,,
1.169465,,Insert,227772959,0,A,980,126700,G,
1.169487,,Cancel,227761779,,,-590,,,
1.169521,,Insert,227772971,0,B,1000,126500,G,
1.169528,,Insert,227772987,0,B,590,126500,G,
1.169556,,Insert,227773011,0,B,1000,126500,G,
1.169586,,Cancel,227772987,,,-590,,,
1.169631,,Insert,227773031,0,A,980,127200,G,
1.169631,,Cancel,227772959,,,-980,,,
1.169709,,Insert,227773043,0,B,1000,126500,G,
1.16977,,Insert,227773083,0,B,1000,126200,G,
1.16977,,Cancel,227768463,,,-2000,,,
1.16977,,Insert,227773087,0,A,2000,161200,G,
1.169774,,Cancel,227761883,,,-1000,,,
1.169786,,Insert,227773091,0,B,1000,126500,G,
1.169827,,Cancel,227761783,,,-1000,,,
1.169845,,Insert,227773107,0,B,8000,126600,G,
1.169866,,Cancel,227773043,,,-1000,,,
1.169885,,Insert,227773127,0,B,3000,126300,G,
1.169892,,Cancel,227761835,,,-1000,,,
1.169894,,Cancel,227761419,,,-1000,,,
1.169894,,Cancel,227759899,,,-3000,,,
1.169934,,Cancel,227771131,,,-2000,,,
1.169934,,Insert,227773159,0,B,2000,92800,G,
1.169961,,Cancel,227761815,,,-980,,,
1.170014,,Insert,227773183,0,B,2000,126300,G,
1.170024,,Cancel,227765595,,,-2000,,,
1.170214,,Cancel,227769167,,,-8000,,,
1.170312,,Insert,227773343,0,B,1000,126600,G,
1.172059,,Cancel,227762683,,,-1000,,,
1.17303,,Cancel,227747791,,,-1000,,,
1.176659,,Cancel,227771839,,,-3000,,,
1.176667,,Cancel,227772971,,,-1000,,,
1.176674,,Insert,227773903,0,B,1000,126600,G,
1.178051,,Insert,227774243,0,B,980,126600,G,
1.178785,,Insert,227774451,0,B,580,126600,G,
1.178825,,Insert,227774471,0,B,1000,126300,G,
1.178944,,Cancel,227772919,,,-1000,,,
1.178952,,Cancel,227761787,,,-2000,,,
1.179039,,Insert,227774579,0,B,2000,126400,G,
1.179054,,Insert,227774587,0,B,1000,126600,G,
1.179096,,Insert,227774615,0,B,1000,126400,G,
1.179251,,Insert,227774667,0,A,1000,127800,G,
1.179259,,Insert,4784247,0,B,2000,126700,F,
1.179279,,Insert,227774691,0,B,1000,126700,G,
1.179282,,Insert,227774695,0,B,460,126600,G,
1.179289,,Insert,227774699,0,A,2000,127000,G,
1.179291,,Insert,227774703,0,A,580,126900,G,
1.179303,,Insert,227774719,0,B,8000,126700,G,
1.179305,,Insert,227774723,0,B,1010,126600,G,
1.179305,,Cancel,227749115,,,-8000,,,
1.179312,,Insert,227774743,0,B,1000,126700,G,
1.179318,,Cancel,227773127,,,-3000,,,
1.179318,,Insert,227774751,0,B,3000,126400,G,
1.179328,,Insert,227774759,0,B,1000,126600,G,
1.179352,,Cancel,227773087,,,-2000,,,
1.179352,,Insert,227774807,0,A,2000,161300,G,
1.17937,,Cancel,227773159,,,-2000,,,
1.17937,,Insert,227774823,0,B,2000,92900,G,
1.179567,,Insert,227774871,0,B,160,126600,G,
1.179748,,Insert,227774983,0,A,980,127300,G,
1.17975,,Insert,227774991,0,B,1860,126600,G,
1.179759,,Insert,227775007,0,B,1000,126700,G,
1.179888,,Insert,227775079,0,A,1000,126900,G,
1.179904,,Cancel,227774807,,,-2000,,,
1.179904,,Insert,227775083,0,A,2000,161400,G,
1.179947,,Insert,227775103,0,A,1000,126900,G,
1.179949,,Insert,227775107,0,A,980,127400,G,
1.179953,,Insert,227775115,0,B,1000,126700,G,
1.179972,,Insert,227775127,0,A,1000,126900,G,
1.180006,,Insert,227775155,0,A,1000,126900,G,
1.180006,,Cancel,227775115,,,-1000,,,
1.180102,,Insert,227775191,0,A,1000,128100,G,
1.180121,,Insert,227775211,0,A,1860,126800,G,
1.18014,,Cancel,227774695,,,-460,,,
1.180148,,Cancel,227774699,,,-2000,,,
1.180148,,Cancel,227775107,,,-980,,,
1.180151,,Insert,227775223,0,A,3000,127000,G,
1.180218,,Cancel,227775083,,,-2000,,,
1.180218,,Insert,227775259,0,A,2000,161300,G,
1.180335,,Cancel,227775211,,,-1860,,,
1.18036,,Insert,227775307,0,A,980,127400,G,
1.180375,,Insert,227775319,0,A,1000,126800,G,
1.180427,,Cancel,227775259,,,-2000,,,
1.180427,,Insert,227775343,0,A,2000,161400,G,
1.180449,,Cancel,227775319,,,-1000,,,
1.18046,,Cancel,227775307,,,-980,,,
1.180473,,Cancel,227775343,,,-2000,,,
1.180473,,Insert,227775375,0,A,2000,161300,G,
1.180511,,Cancel,227774991,,,-1860,,,
1.180537,,Cancel,227775375,,,-2000,,,
1.180537,,Insert,227775391,0,A,2000,161400,G,
1.180704,,Cancel,227775391,,,-2000,,,
1.180704,,Insert,227775419,0,A,2000,161300,G,
1.181028,,Insert,227775483,0,A,1860,126800,G,
1.181104,,Insert,227775487,0,A,1000,127100,G,
1.181851,,Cancel,227774451,,,-580,,,
1.181877,,Cancel,227775007,,,-1000,,,
1.182314,,Cancel,227774691,,,-1000,,,
1.18232,,Insert,227775651,0,B,1000,126700,G,
1.182471,,Cancel,227774871,,,-160,,,
1.182697,,Cancel,227775651,,,-1000,,,
1.18989,,Insert,227775919,0,A,1000,127200,G,
1.201462,,Insert,227776447,0,B,1000,126700,G,
1.203879,,Cancel,227753119,,,-1000,,,
1.22817,,Cancel,227774587,,,-1000,,,
1.244331,,Insert,227776903,0,A,590,126800,G,
1.244331,,Cancel,227774719,,,-8000,,,
1.24434,,Cancel,227776447,,,-1000,,,
1.244376,,Cancel,227774471,,,-1000,,,
1.244379,,Cancel,227774759,,,-1000,,,
1.244444,,Insert,227776939,0,A,980,126800,G,
1.244529,,Cancel,227774743,,,-1000,,,
1.24458,,Insert,227776967,0,A,1000,126800,G,
1.24461,,Insert,227776975,0,A,2000,126900,G,
1.244658,,Cancel,227774243,,,-980,,,
1.244725,,Insert,227776999,0,A,1000,126800,G,
1.244751,,Insert,227777007,0,A,8000,126800,G,
1.244764,,Insert,227777011,0,B,980,126000,G,
1.244843,,Cancel,227774823,,,-2000,,,
1.244843,,Insert,227777039,0,B,2000,92800,G,
1.252108,,Insert,227777319,0,A,1000,126800,G,
1.255727,,Cancel,227774751,,,-3000,,,
1.265861,,Cancel,227776999,,,-1000,,,
1.26589,,Insert,227777807,0,A,1000,126900,G,
1.268345,,Insert,227777843,0,B,980,126600,G,
1.268347,,Cancel,227777007,,,-8000,,,
1.269062,,Insert,227777859,0,B,1000,126300,G,
1.26956,,Cancel,227777859,,,-1000,,,
1.270049,,Insert,227777867,0,B,1000,126300,G,
1.275825,,Cancel,227777867,,,-1000,,,
1.276317,,Insert,227777895,0,B,1000,126300,G,
1.280073,,Insert,227777939,0,A,2000,127900,G,
1.283242,,Cancel,227777843,,,-980,,,
1.283284,,Cancel,227777895,,,-1000,,,
1.29512,test2,Insert,11,1,B,180,126600,F,
1.29512,test2,Cancel,11,,,-180,,,
1.296049,test2,Insert,12,1,A,180,127200,F,
1.296049,test2,Cancel,12,,,-180,,,
1.301589,,Insert,227778151,0,A,8000,126800,G,
1.306167,,Cancel,227773091,,,-1000,,,
1.310465,,Cancel,227774579,,,-2000,,,
1.310465,,Insert,227778255,0,B,2000,125400,G,
1.310653,,Insert,227778343,0,A,1000,126800,G,
1.310869,,Cancel,227773343,,,-1000,,,
1.311233,,Cancel,227775419,,,-2000,,,
1.311233,,Insert,227778403,0,A,2000,161200,G,
1.311315,,Cancel,227778403,,,-2000,,,
1.311315,,Insert,227778415,0,A,2000,161300,G,
1.312114,,Cancel,227778151,,,-8000,,,
1.312132,,Insert,227778459,0,B,980,126600,G,
1.312161,,Insert,227778471,0,B,1000,126600,G,
1.312184,,Cancel,227776939,,,-980,,,
1.312351,,Insert,227778487,0,A,980,126800,G,
1.313136,,Cancel,227778343,,,-1000,,,
1.313941,,Insert,227778511,0,B,1000,126300,G,
1.314236,,Cancel,227778511,,,-1000,,,
1.321915,,Cancel,227773903,,,-1000,,,
1.323128,,Insert,227778623,0,B,1000,126300,G,
1.326291,,Cancel,227778623,,,-1000,,,
1.361306,,Cancel,227778459,,,-980,,,
1.364439,,Insert,227779083,0,B,1000,126600,G,
1.371725,,Cancel,227778487,,,-980,,,
1.37173,,Insert,227779211,0,B,980,126600,G,
1.371759,,Cancel,227779083,,,-1000,,,
1.372014,,Insert,227779331,0,B,1000,126300,G,
1.37207,,Cancel,227777319,,,-1000,,,
1.372298,,Cancel,227776967,,,-1000,,,
1.372616,,Insert,227779491,0,B,1000,126700,G,
1.372653,,Insert,227779503,0,B,3000,126400,G,
1.372696,,Cancel,227777039,,,-2000,,,
1.372696,,Insert,227779515,0,B,2000,92900,G,
1.372701,,Cancel,227777011,,,-980,,,
1.372987,,Cancel,227776903,,,-590,,,
1.374012,,Insert,227779687,0,B,1000,126200,G,
1.374296,,Insert,227779775,0,B,1000,126700,G,
1.374372,,Insert,227779791,0,B,980,126700,G,
1.374406,,Insert,227779795,0,B,8000,126700,G,
1.374794,,Insert,227779883,0,B,1000,126400,G,
1.374835,,Cancel,227775079,,,-1000,,,
1.374892,,Insert,227779907,0,B,1000,126700,G,
1.37494,,Cancel,227779907,,,-1000,,,
1.375162,,Cancel,227775103,,,-1000,,,
1.375495,,Cancel,227775155,,,-1000,,,
1.375859,,Cancel,227775487,,,-1000,,,
1.378763,,Cancel,227743523,,,-1000,,,
1.379447,,Cancel,227779883,,,-1000,,,
1.381897,,Cancel,227747787,,,-980,,,
1.382084,,Insert,227780431,0,A,980,126900,G,
1.382177,,Insert,227780467,0,B,1000,126400,G,
1.382198,,Cancel,227780431,,,-980,,,
1.382341,,Cancel,227779791,,,-980,,,
1.382346,,Insert,227780499,0,A,980,126900,G,
1.382408,,Cancel,227778255,,,-2000,,,
1.382591,,Insert,227780527,0,A,1000,127400,G,
1.382601,,Insert,227780535,0,B,980,126700,G,
1.382626,,Insert,227780539,0,B,1000,126200,G,
1.382928,,Cancel,227780535,,,-980,,,
1.385795,,Cancel,227776975,,,-2000,,,
1.385795,,Cancel,227777807,,,-1000,,,
1.385829,,Cancel,227760659,,,-1000,,,
1.385834,,Insert,227780783,0,A,1000,127300,G,
1.385905,,Insert,227780791,0,B,1000,126500,G,
1.385931,,Insert,227780795,0,B,980,126700,G,
1.386149,,Cancel,227774703,,,-580,,,
1.386162,,Cancel,227761151,,,-8000,,,
1.386166,,Cancel,227780499,,,-980,,,
1.386181,,Cancel,227775127,,,-1000,,,
1.386215,,Cancel,227775223,,,-3000,,,
1.386719,,Insert,227780927,0,B,1000,126700,G,
1.387003,,Insert,227780999,0,B,590,126700,G,
1.387051,,Insert,227781011,0,B,1000,126700,G,
1.387098,,Insert,227781027,0,B,2000,126500,G,
1.387105,,Insert,227781039,0,B,1000,126700,G,
1.38807,,Insert,227781243,0,A,1000,127900,G,
1.390969,,Cancel,227780927,,,-1000,,,
1.393132,,Insert,227781467,0,A,8000,127000,G,
1.394817,,Insert,4784411,0,B,1860,126800,F,
1.394837,,Insert,227781531,0,B,1000,126800,G,
1.394839,,Insert,227781535,0,B,1000,126800,G,
1.394841,,Insert,227781539,0,B,460,126700,G,
1.394843,,Insert,227781543,0,B,1000,126700,G,
1.394845,,Insert,227781547,0,A,980,127400,G,
1.39485,,Insert,227781551,0,A,3000,127100,G,
1.394862,,Insert,227781555,0,B,8000,126800,G,
1.394862,,Cancel,227749147,,,-8000,,,
1.394862,,Cancel,227781543,,,-1000,,,
1.394867,,Insert,227781567,0,B,1000,126800,G,
1.394877,,Insert,227781575,0,B,3000,126500,G,
1.394877,,Cancel,227779503,,,-3000,,,
1.394877,,Insert,227781583,0,B,1000,126800,G,
1.394896,,Cancel,227778415,,,-2000,,,
1.394896,,Insert,227781591,0,A,2000,161400,G,
1.39492,,Cancel,227779515,,,-2000,,,
1.39492,,Insert,227781595,0,B,2000,93000,G,
1.395141,,Cancel,227781467,,,-8000,,,
1.395167,,Insert,227781703,0,B,1000,126800,G,
1.395246,,Insert,227781739,0,A,8000,127100,G,
1.395343,,Cancel,227759763,,,-1000,,,
1.395379,,Cancel,227753127,,,-980,,,
1.395389,,Insert,227781795,0,A,1000,127000,G,
1.395395,,Insert,227781807,0,B,980,126800,G,
1.395419,,Insert,227781819,0,A,980,127500,G,
1.395442,,Insert,227781847,0,A,1000,127000,G,
1.395747,,Insert,227782187,0,A,590,127000,G,
1.395785,,Cancel,227782187,,,-590,,,
1.395835,,Cancel,227781011,,,-1000,,,
1.395837,,Insert,227782275,0,B,1000,126800,G,
1.395949,,Insert,227782375,0,A,1000,128200,G,
1.396056,,Insert,227782543,0,B,1000,126800,G,
1.396104,,Insert,227782599,0,B,1000,126300,G,
1.396208,,Cancel,227781795,,,-1000,,,
1.396346,,Insert,227782863,0,B,1000,126800,G,
1.396419,,Cancel,227781847,,,-1000,,,
1.396496,,Insert,227783027,0,A,1000,131900,G,
1.396895,,Insert,227783343,0,B,1000,126500,G,
1.396952,,Insert,227783403,0,B,1000,126600,G,
1.397229,,Cancel,227782543,,,-1000,,,
1.398926,,Cancel,227747767,,,-980,,,
1.399112,,Insert,227784747,0,B,980,126800,G,
1.399118,,Insert,227784771,0,B,1000,126400,G,
1.39912,,Insert,227784779,0,A,1000,128000,G,
1.399134,,Insert,227784799,0,B,590,126800,G,
1.399224,,Cancel,227755835,,,-980,,,
1.399283,,Insert,227784995,0,B,1000,126800,G,
1.399299,,Insert,227785027,0,B,1000,126800,G,
1.399422,,Insert,227785151,0,B,8000,126900,G,
1.399429,,Cancel,227749155,,,-8000,,,
1.399437,,Cancel,227784747,,,-980,,,
1.399437,,Insert,227785163,0,B,980,126900,G,
1.399466,,Insert,227785227,0,B,3000,126600,G,
1.399466,,Insert,227785235,0,B,1000,126900,G,
1.399477,,Cancel,227781575,,,-3000,,,
1.399532,,Insert,227785319,0,B,1000,126900,G,
1.399582,,Cancel,227781595,,,-2000,,,
1.399582,,Insert,227785379,0,B,2000,93100,G,
1.399602,,Cancel,227781591,,,-2000,,,
1.399602,,Insert,227785415,0,A,2000,161500,G,
1.399703,,Cancel,227785319,,,-1000,,,
1.399733,,Insert,227785607,0,A,1000,127100,G,
1.399762,,Insert,227785627,0,A,980,127600,G,
1.399968,,Insert,227785871,0,A,1000,128300,G,
1.39997,,Cancel,227785415,,,-2000,,,
1.39997,,Insert,227785875,0,A,2000,161600,G,
1.40001,,Cancel,7001706,,,-10000,,,
1.40001,,Cancel,7001707,,,-10000,,,
1.40001,,Insert,7001708,1,A,10000,127600,G,
1.40001,,Insert,7001709,1,B,10000,126400,G,
1.400073,,Cancel,227753411,,,-980,,,
1.40012,,Cancel,227785607,,,-1000,,,
1.400247,,Cancel,227785379,,,-2000,,,
1.400247,,Insert,227786159,0,B,2000,93200,G,
1.400975,,Insert,227786643,0,B,1000,126700,G,
1.402394,,Cancel,227773011,,,-1000,,,
1.402394,,Cancel,227771031,,,-1000,,,
1.402917,,Cancel,227781539,,,-460,,,
1.403186,,Cancel,227782275,,,-1000,,,
